3.288952e+03	3.692364e+02	3.016811e+02	2.759249e+02	8.281060e+01	4.863919e+01	3.122210e+01	1.614419e+01	-5.485359e+00	-7.465858e-01	
3.692364e+02	1.522768e+03	7.167029e+01	1.415784e+02	9.812828e+00	-1.200775e+00	4.593550e+01	8.206596e+00	2.233910e+00	-3.873280e+00	
3.016811e+02	7.167029e+01	8.362366e+02	1.844437e+01	4.112655e+01	-7.017517e-01	1.119099e+01	5.087700e+00	2.608177e+00	-2.688099e+00	
2.759249e+02	1.415784e+02	1.844437e+01	5.412455e+02	1.454185e+01	6.955139e+00	1.235473e+01	-1.520462e+00	6.315765e-01	-1.680305e+00	
8.281060e+01	9.812828e+00	4.112655e+01	1.454185e+01	2.480692e+02	-5.458069e+00	1.680305e+00	6.136429e+00	4.912262e-01	-2.534103e-01	
4.863919e+01	-1.200775e+00	-7.017517e-01	6.955139e+00	-5.458069e+00	1.006780e+02	4.631561e+00	-1.840149e+00	-2.183228e-01	-6.081848e-01	
3.122210e+01	4.593550e+01	1.119099e+01	1.235473e+01	1.680305e+00	4.631561e+00	4.982242e+01	-1.391808e+00	-5.964890e-01	-2.982445e-01	
1.614419e+01	8.206596e+00	5.087700e+00	-1.520462e+00	6.136429e+00	-1.840149e+00	-1.391808e+00	1.359059e+01	-1.637421e-01	-8.187103e-02	
-5.485359e+00	2.233910e+00	2.608177e+00	6.315765e-01	4.912262e-01	-2.183228e-01	-5.964890e-01	-1.637421e-01	5.918106e+00	-3.508759e-02	
-7.465858e-01	-3.873280e+00	-2.688099e+00	-1.680305e+00	-2.534103e-01	-6.081848e-01	-2.982445e-01	-8.187103e-02	-3.508759e-02	2.976597e+00	
