2.885432e+04	2.455836e+04	1.930595e+04	1.591916e+04	1.222213e+04	8.592846e+03	7.085293e+03	5.850058e+03	3.511203e+03	3.198916e+03	6.373447e+03	1.339966e+03	6.700403e+02	8.685308e+02	4.305637e+02	1.354342e+02	1.147364e+02	5.188284e+01	1.316954e+01	1.237422e+01	
1.955933e+04	1.632115e+04	1.239197e+04	9.364717e+03	8.994664e+03	6.134622e+03	4.542632e+03	4.260071e+03	2.419769e+03	1.728863e+03	1.339966e+03	3.730822e+03	4.256592e+02	5.666138e+02	2.644512e+02	1.121594e+02	6.881065e+01	2.453012e+01	1.324751e+01	9.738754e+00	
9.276277e+03	8.337036e+03	6.549074e+03	4.518330e+03	3.931369e+03	2.498618e+03	2.031111e+03	1.682341e+03	7.375722e+02	1.078873e+03	6.700403e+02	4.256592e+02	1.752539e+03	1.296369e+02	1.895042e+02	2.945798e+01	4.668988e+01	2.326697e+01	6.081848e+00	5.021423e+00	
8.860165e+03	7.208125e+03	5.033267e+03	4.490813e+03	3.977934e+03	3.216483e+03	2.495417e+03	2.225360e+03	1.308494e+03	8.048702e+02	8.685308e+02	5.666138e+02	1.296369e+02	1.135894e+03	5.545398e+01	3.822987e+01	3.516556e+01	1.706036e+01	3.820648e+00	7.594513e+00	
5.512930e+03	4.512575e+03	3.372962e+03	3.245337e+03	2.394564e+03	1.688727e+03	1.317765e+03	1.038499e+03	7.446053e+02	5.847931e+02	4.305637e+02	2.644512e+02	1.895042e+02	5.545398e+01	5.484268e+02	3.299792e+01	1.210132e+01	-2.744629e+00	2.370361e+00	3.118896e+00	
2.863806e+03	2.344112e+03	1.903579e+03	1.611011e+03	1.172175e+03	6.458572e+02	7.276580e+02	6.882118e+02	5.566528e+02	3.071567e+02	1.354342e+02	1.121594e+02	2.945798e+01	3.822987e+01	3.299792e+01	2.954141e+02	3.602325e+00	6.830383e+00	4.943451e+00	9.824524e-01	
1.129298e+03	1.158693e+03	1.102078e+03	7.098141e+02	6.012609e+02	3.603495e+02	3.224705e+02	2.075236e+02	1.737693e+02	1.795393e+02	1.147364e+02	6.881065e+01	4.668988e+01	3.516556e+01	1.210132e+01	3.602325e+00	1.182374e+02	1.871338e-01	1.653015e+00	2.183228e-01	
5.161930e+02	5.259551e+02	4.272576e+02	2.398120e+02	2.668528e+02	1.441398e+02	1.683112e+02	1.319137e+02	4.276007e+01	6.203485e+01	5.188284e+01	2.453012e+01	2.326697e+01	1.706036e+01	-2.744629e+00	6.830383e+00	1.871338e-01	4.079517e+01	6.237793e-02	-3.118896e-01	
2.409893e+02	2.117809e+02	1.615121e+02	7.583597e+01	9.263123e+01	6.759428e+01	6.935646e+01	5.723955e+01	3.438583e+01	3.447940e+01	1.316954e+01	1.324751e+01	6.081848e+00	3.820648e+00	2.370361e+00	4.943451e+00	1.653015e+00	6.237793e-02	1.169586e+01	-9.356689e-02	
1.864554e+02	1.181672e+02	8.644022e+01	6.021030e+01	5.283411e+01	4.714992e+01	5.106413e+01	2.706422e+01	1.046390e+01	2.147360e+01	1.237422e+01	9.738754e+00	5.021423e+00	7.594513e+00	3.118896e+00	9.824524e-01	2.183228e-01	-3.118896e-01	-9.356689e-02	3.960999e+00	
