1.300242e+06	7.015436e+05	4.336036e+05	2.497992e+05	1.338161e+05	6.340694e+04	2.690909e+04	1.081685e+04	2.718227e+03	5.907229e+02	
7.015436e+05	5.659277e+05	2.736005e+05	1.663257e+05	8.565358e+04	4.229358e+04	1.711412e+04	6.964324e+03	1.641475e+03	2.394221e+02	
4.336036e+05	2.736005e+05	2.344501e+05	9.966588e+04	5.431897e+04	2.587056e+04	1.152292e+04	4.469909e+03	1.212003e+03	1.791806e+02	
2.497992e+05	1.663257e+05	9.966588e+04	9.070945e+04	3.181782e+04	1.501168e+04	6.226390e+03	2.764469e+03	7.760906e+02	8.937588e+01	
1.338161e+05	8.565358e+04	5.431897e+04	3.181782e+04	3.094128e+04	7.917420e+03	3.149434e+03	1.659015e+03	3.875697e+02	6.465083e+01	
6.340694e+04	4.229358e+04	2.587056e+04	1.501168e+04	7.917420e+03	1.004531e+04	1.779689e+03	6.967771e+02	1.197032e+02	2.927084e+01	
2.690909e+04	1.711412e+04	1.152292e+04	6.226390e+03	3.149434e+03	1.779689e+03	2.579257e+03	2.654571e+02	9.415948e+01	2.389854e+01	
1.081685e+04	6.964324e+03	4.469909e+03	2.764469e+03	1.659015e+03	6.967771e+02	2.654571e+02	7.351785e+02	2.423383e+01	7.719269e-01	
2.718227e+03	1.641475e+03	1.212003e+03	7.760906e+02	3.875697e+02	1.197032e+02	9.415948e+01	2.423383e+01	1.515784e+02	2.651062e+00	
5.907229e+02	2.394221e+02	1.791806e+02	8.937588e+01	6.465083e+01	2.927084e+01	2.389854e+01	7.719269e-01	2.651062e+00	9.785538e+00	
