2.448446e+06	1.375256e+06	8.530390e+05	5.331782e+05	3.042369e+05	1.666804e+05	6.972500e+04	3.270884e+04	7.068694e+03	1.508524e+03	
1.375256e+06	1.113628e+06	5.463168e+05	3.536704e+05	1.985683e+05	1.060561e+05	4.702526e+04	2.086356e+04	4.686914e+03	1.185321e+03	
8.530390e+05	5.463168e+05	4.527030e+05	2.213607e+05	1.229000e+05	6.876668e+04	2.843941e+04	1.484298e+04	2.548060e+03	6.223134e+02	
5.331782e+05	3.536704e+05	2.213607e+05	1.950286e+05	8.260367e+04	4.300363e+04	1.779104e+04	9.728700e+03	1.854853e+03	3.618427e+02	
3.042369e+05	1.985683e+05	1.229000e+05	8.260367e+04	7.175763e+04	2.383467e+04	1.096443e+04	5.703409e+03	1.172810e+03	2.881315e+02	
1.666804e+05	1.060561e+05	6.876668e+04	4.300363e+04	2.383467e+04	2.545568e+04	6.128382e+03	3.159505e+03	4.855810e+02	1.244440e+02	
6.972500e+04	4.702526e+04	2.843941e+04	1.779104e+04	1.096443e+04	6.128382e+03	6.918679e+03	1.359199e+03	2.398197e+02	7.745779e+01	
3.270884e+04	2.086356e+04	1.484298e+04	9.728700e+03	5.703409e+03	3.159505e+03	1.359199e+03	1.915057e+03	1.072472e+02	1.365297e+01	
7.068694e+03	4.686914e+03	2.548060e+03	1.854853e+03	1.172810e+03	4.855810e+02	2.398197e+02	1.072472e+02	3.309130e+02	1.074850e+01	
1.508524e+03	1.185321e+03	6.223134e+02	3.618427e+02	2.881315e+02	1.244440e+02	7.745779e+01	1.365297e+01	1.074850e+01	3.847939e+01	
