8.206449e+05	5.310767e+05	4.273764e+05	3.311482e+05	2.671803e+05	1.994688e+05	1.696882e+05	1.249964e+05	9.758859e+04	7.104216e+04	5.245480e+04	3.850072e+04	2.184525e+04	1.627336e+04	1.273463e+04	5.615838e+03	3.056082e+03	1.103528e+03	6.977439e+02	6.448318e+01	
5.310767e+05	5.584607e+05	3.488794e+05	2.678145e+05	2.174568e+05	1.661957e+05	1.333528e+05	1.044903e+05	8.036750e+04	5.456897e+04	4.587906e+04	2.949474e+04	1.923099e+04	1.265648e+04	9.023001e+03	4.624433e+03	2.109333e+03	7.094320e+02	6.631339e+02	9.967408e+01	
4.273764e+05	3.488794e+05	3.996472e+05	2.281271e+05	1.787061e+05	1.283767e+05	1.109286e+05	8.397716e+04	6.532377e+04	4.423963e+04	3.521834e+04	2.429394e+04	1.545800e+04	1.051225e+04	7.849377e+03	4.007076e+03	1.859845e+03	7.004574e+02	6.530696e+02	2.068218e+01	
3.311482e+05	2.678145e+05	2.281271e+05	2.595533e+05	1.346585e+05	1.050800e+05	8.789821e+04	7.138106e+04	5.386025e+04	3.490408e+04	2.778756e+04	1.913389e+04	1.195623e+04	9.396453e+03	5.944931e+03	2.895160e+03	1.543316e+03	5.563566e+02	4.543238e+02	5.055146e+01	
2.671803e+05	2.174568e+05	1.787061e+05	1.346585e+05	1.803756e+05	8.215318e+04	7.116976e+04	5.707356e+04	3.907270e+04	3.029627e+04	2.386787e+04	1.616434e+04	9.842115e+03	6.666378e+03	5.188766e+03	2.825036e+03	1.109805e+03	3.453164e+02	4.322381e+02	3.907003e+01	
1.994688e+05	1.661957e+05	1.283767e+05	1.050800e+05	8.215318e+04	1.070574e+05	4.911563e+04	4.410669e+04	3.116794e+04	2.244938e+04	1.666780e+04	1.188917e+04	8.154043e+03	4.133583e+03	4.252257e+03	2.229684e+03	7.000675e+02	3.900492e+02	1.422373e+02	1.199216e+01	
1.696882e+05	1.333528e+05	1.109286e+05	8.789821e+04	7.116976e+04	4.911563e+04	7.584508e+04	3.416115e+04	2.537073e+04	1.949098e+04	1.481772e+04	9.929943e+03	6.449379e+03	3.907572e+03	3.306810e+03	1.520992e+03	8.038020e+02	2.845681e+02	2.162331e+02	3.758270e+01	
1.249964e+05	1.044903e+05	8.397716e+04	7.138106e+04	5.707356e+04	4.410669e+04	3.416115e+04	5.099620e+04	2.259778e+04	1.524417e+04	1.116889e+04	7.206896e+03	4.932348e+03	2.659545e+03	3.234919e+03	1.549717e+03	5.080059e+02	2.495117e+02	1.100347e+02	-4.740723e+00	
9.758859e+04	8.036750e+04	6.532377e+04	5.386025e+04	3.907270e+04	3.116794e+04	2.537073e+04	2.259778e+04	3.103648e+04	1.064458e+04	7.817725e+03	6.030168e+03	3.699261e+03	2.547164e+03	2.137793e+03	1.080222e+03	4.890118e+02	2.312038e+02	1.189625e+02	1.391808e+01	
7.104216e+04	5.456897e+04	4.423963e+04	3.490408e+04	3.029627e+04	2.244938e+04	1.949098e+04	1.524417e+04	1.064458e+04	1.944142e+04	5.890979e+03	4.080671e+03	2.939747e+03	1.836289e+03	1.590380e+03	8.482853e+02	4.008718e+02	4.812457e+01	1.326389e+02	2.410127e+01	
5.245480e+04	4.587906e+04	3.521834e+04	2.778756e+04	2.386787e+04	1.666780e+04	1.481772e+04	1.116889e+04	7.817725e+03	5.890979e+03	1.207053e+04	3.375106e+03	2.053606e+03	1.544538e+03	1.218960e+03	6.619994e+02	2.242720e+02	7.043248e+01	4.927272e+01	7.791393e+00	
3.850072e+04	2.949474e+04	2.429394e+04	1.913389e+04	1.616434e+04	1.188917e+04	9.929943e+03	7.206896e+03	6.030168e+03	4.080671e+03	3.375106e+03	6.625753e+03	1.452657e+03	1.122639e+03	8.925424e+02	3.288798e+02	1.424400e+02	4.282245e+01	4.716551e+01	1.996873e+01	
2.184525e+04	1.923099e+04	1.545800e+04	1.195623e+04	9.842115e+03	8.154043e+03	6.449379e+03	4.932348e+03	3.699261e+03	2.939747e+03	2.053606e+03	1.452657e+03	3.958254e+03	4.796863e+02	4.924114e+02	3.738933e+02	7.934473e+01	6.437402e+01	3.680298e+01	2.869385e+00	
1.627336e+04	1.265648e+04	1.051225e+04	9.396453e+03	6.666378e+03	4.133583e+03	3.907572e+03	2.659545e+03	2.547164e+03	1.836289e+03	1.544538e+03	1.122639e+03	4.796863e+02	2.044466e+03	3.153224e+02	1.641300e+02	5.572688e+01	3.886925e+01	4.000959e+01	5.243645e-01	
1.273463e+04	9.023001e+03	7.849377e+03	5.944931e+03	5.188766e+03	4.252257e+03	3.306810e+03	3.234919e+03	2.137793e+03	1.590380e+03	1.218960e+03	8.925424e+02	4.924114e+02	3.153224e+02	1.085031e+03	1.259586e+02	6.815569e+01	2.238588e+01	9.113026e+00	6.920052e-01	
5.615838e+03	4.624433e+03	4.007076e+03	2.895160e+03	2.825036e+03	2.229684e+03	1.520992e+03	1.549717e+03	1.080222e+03	8.482853e+02	6.619994e+02	3.288798e+02	3.738933e+02	1.641300e+02	1.259586e+02	5.592162e+02	1.050288e+01	1.048729e+01	-4.580879e-01	1.475628e+00	
3.056082e+03	2.109333e+03	1.859845e+03	1.543316e+03	1.109805e+03	7.000675e+02	8.038020e+02	5.080059e+02	4.890118e+02	4.008718e+02	2.242720e+02	1.424400e+02	7.934473e+01	5.572688e+01	6.815569e+01	1.050288e+01	2.222838e+02	1.886932e+01	6.245590e+00	1.005844e+00	
1.103528e+03	7.094320e+02	7.004574e+02	5.563566e+02	3.453164e+02	3.900492e+02	2.845681e+02	2.495117e+02	2.312038e+02	4.812457e+01	7.043248e+01	4.282245e+01	6.437402e+01	3.886925e+01	2.238588e+01	1.048729e+01	1.886932e+01	7.083014e+01	4.077957e+00	-6.627655e-01	
6.977439e+02	6.631339e+02	6.530696e+02	4.543238e+02	4.322381e+02	1.422373e+02	2.162331e+02	1.100347e+02	1.189625e+02	1.326389e+02	4.927272e+01	4.716551e+01	3.680298e+01	4.000959e+01	9.113026e+00	-4.580879e-01	6.245590e+00	4.077957e+00	3.425913e+01	-3.606224e-01	
6.448318e+01	9.967408e+01	2.068218e+01	5.055146e+01	3.907003e+01	1.199216e+01	3.758270e+01	-4.740723e+00	1.391808e+01	2.410127e+01	7.791393e+00	1.996873e+01	2.869385e+00	5.243645e-01	6.920052e-01	1.475628e+00	1.005844e+00	-6.627655e-01	-3.606224e-01	4.941502e+00	
